week,game_id,label,team_no,team_name,team_code,player_no,name,firstName,familyName,shirtNumber,starter,captain,active,position_raw,position_group,sMinutes,sFieldGoalsMade,sFieldGoalsAttempted,sFieldGoalsPercentage,sThreePointersMade,sThreePointersAttempted,sThreePointersPercentage,sTwoPointersMade,sTwoPointersAttempted,sTwoPointersPercentage,sFreeThrowsMade,sFreeThrowsAttempted,sFreeThrowsPercentage,sReboundsDefensive,sReboundsOffensive,sReboundsTotal,sAssists,sTurnovers,sSteals,sBlocks,sBlocksReceived,sFoulsPersonal,sFoulsOn,sPoints,sPointsSecondChance,sPointsFastBreak,sPlusMinusPoints,sPointsInThePaint,scoreboardName,pair_token
week01,2714806,TOFAS vs FENERBAHÇE BEKO,1,TOFAŞ,TOF,91,M. Lewis Iii,Maxwell Robert ,Lewis Iii,21,1,,1,,,7:11,1,1,100,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,6,2,M. Lewis Iii,1:91
week01,2714806,TOFAS vs FENERBAHÇE BEKO,1,TOFAŞ,TOF,88,M. Blazevic,Marek,Blazevic,22,1,,1,,,23:34,9,11,81,0,0,0,9,11,81,3,4,75,3,2,5,4,1,0,1,1,1,2,21,4,0,7,16,M. Blazevic,1:88
week01,2714806,TOFAS vs FENERBAHÇE BEKO,1,TOFAŞ,TOF,90,H. Besson,Hugo Eric,Besson,25,0,,0,,,19:39,3,12,25,0,6,0,3,6,50,0,0,0,1,0,1,3,1,0,0,0,1,2,6,0,0,1,6,H. Besson,1:90
week01,2714806,TOFAS vs FENERBAHÇE BEKO,1,TOFAŞ,TOF,93,J. Thomasson Jr,Joseph Elliotte,Thomasson Jr,32,1,,0,,,25:40,4,9,44,0,3,0,4,6,66,1,3,33,5,2,7,2,1,1,0,0,2,2,9,2,2,-1,8,J. Thomasson Jr,1:93
week01,2714806,TOFAS vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,99,A. Bacot Jr,Armando Linwood,Bacot Jr,0,1,,1,,,23:34,4,5,80,0,0,0,4,5,80,2,3,66,2,3,5,2,0,0,1,0,2,4,10,2,0,9,8,A. Bacot Jr,2:99
week01,2714806,TOFAS vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,77,J. Birsen,James Metecan,Birsen,1,1,,0,,,12:30,3,6,50,0,3,0,3,3,100,1,1,100,1,1,2,0,0,1,0,0,4,1,7,0,7,-5,4,J. Birsen,2:77
week01,2714806,TOFAS vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,92,N. Melli,Nicolo,Melli,4,0,,1,,,21:57,1,7,14,0,1,0,1,6,16,1,2,50,7,4,11,2,0,0,0,0,3,1,3,0,0,-11,2,N. Melli,2:92
week01,2714806,TOFAS vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,78,M. Eksioglu,Mert Emre,Eksioglu,5,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M. Eksioglu,2:78
week01,2714806,TOFAS vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,96,T. Tucker,Talen Jalee,Tucker,8,1,,1,,,24:19,9,16,56,2,6,33,7,10,70,4,6,66,2,2,4,7,3,1,0,0,4,5,24,5,8,6,14,T. Tucker,2:96
week01,2714806,TOFAS vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,80,D. Demir,Demircan,Demir,9,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D. Demir,2:80
week01,2714806,TOFAS vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,76,M. Mahmutoglu,Melih,Mahmutoglu,10,1,1.0,0,,,24:14,1,5,20,1,4,25,0,1,0,2,2,100,3,1,4,1,0,0,0,0,1,1,5,0,0,1,0,M. Mahmutoglu,2:76
week01,2714806,TOFAS vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,97,B. Boston Jr,Brandon Elliott,Boston Jr,11,0,,0,,,14:33,1,6,16,0,0,0,1,6,16,0,2,0,0,3,3,0,0,0,0,0,2,2,2,2,0,-1,2,B. Boston Jr,2:97
week01,2714806,TOFAS vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,89,O. Bitim,Onuralp,Bitim,17,0,,1,,,22:48,3,6,50,2,4,50,1,2,50,1,1,100,3,0,3,0,0,1,0,0,3,2,9,0,2,-4,2,O. Bitim,2:89
week01,2714806,TOFAS vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,95,D. Hall,Devon Howard,Hall,20,1,,1,,,28:08,5,12,41,0,5,0,5,7,71,0,0,0,0,1,1,4,2,0,0,0,0,2,10,4,0,0,8,D. Hall,2:95
week01,2714806,TOFAS vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,90,A. Zagars,Arturs Martins,Zagars,32,0,,0,,,5:04,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-6,0,A. Zagars,2:90
week01,2714806,TOFAS vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,93,B. Colson Ii,Bonzie Alexander,Colson Ii,50,0,,0,,,22:53,3,9,33,1,3,33,2,6,33,1,2,50,3,2,5,0,2,2,0,1,0,1,8,1,0,1,4,B. Colson Ii,2:93
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,1,BAHÇESEHIR KOLEJI,BSK,76,C. Homesley,Caleb Allen,Homesley,5,1,,0,,,22:43,1,8,12,1,5,20,0,3,0,5,6,83,2,0,2,6,2,1,1,0,2,4,8,0,1,7,0,C. Homesley,1:76
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,1,BAHÇESEHIR KOLEJI,BSK,78,B. Koprivica,Balsa,Koprivica,8,0,,0,,,9:04,2,2,100,0,0,0,2,2,100,1,1,100,2,0,2,0,0,0,0,0,4,1,5,0,0,4,4,B. Koprivica,1:78
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,1,BAHÇESEHIR KOLEJI,BSK,77,M. Mitchell Ii,Matthew Antonio,Mitchell Ii,11,0,,0,,,19:28,1,4,25,0,2,0,1,2,50,2,2,100,2,2,4,1,1,0,0,0,1,1,4,0,0,-6,2,M. Mitchell Ii,1:77
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,1,BAHÇESEHIR KOLEJI,BSK,2,C. Mutaf,Can Maxim,Mutaf,17,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C. Mutaf,1:2
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,1,BAHÇESEHIR KOLEJI,BSK,81,M. Flynn,Malachi Emmanuel,Flynn,22,1,,1,,,28:44,8,16,50,4,7,57,4,9,44,3,4,75,2,1,3,4,1,0,0,1,1,6,23,0,4,7,6,M. Flynn,1:81
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,1,BAHÇESEHIR KOLEJI,BSK,4,A. Aydin,Ahmet Arda,Aydin,23,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A. Aydin,1:4
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,1,BAHÇESEHIR KOLEJI,BSK,74,M. Ponitka,Mateusz Michal,Ponitka,28,1,,1,,,26:33,6,12,50,0,3,0,6,9,66,3,4,75,0,3,3,0,2,1,1,0,2,4,15,4,2,-3,10,M. Ponitka,1:74
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,1,BAHÇESEHIR KOLEJI,BSK,1,I. Akpinar,Ismet,Akpinar,33,0,,0,,,5:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,I. Akpinar,1:1
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,1,BAHÇESEHIR KOLEJI,BSK,80,T. Williams,Trevion Lamon,Williams,50,1,,1,,,30:56,5,10,50,0,0,0,5,10,50,5,8,62,14,6,20,3,1,0,0,0,2,5,15,3,4,3,10,T. Williams,1:80
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,1,BAHÇESEHIR KOLEJI,BSK,62,K. Sipahi,Kenan,Sipahi,55,0,1.0,1,,,18:50,2,3,66,1,1,100,1,2,50,3,4,75,1,0,1,1,1,1,0,0,0,2,8,0,2,3,2,K. Sipahi,1:62
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,1,BAHÇESEHIR KOLEJI,BSK,3,G. Bas,Göktug,Bas,57,1,,0,,,16:43,1,3,33,0,1,0,1,2,50,0,0,0,0,3,3,0,1,1,1,0,4,0,2,2,0,8,2,G. Bas,1:3
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,1,BAHÇESEHIR KOLEJI,BSK,79,H. Hale,Hunter Jelaun,Hale,77,0,,1,,,21:52,3,5,60,3,5,60,0,0,0,4,4,100,0,0,0,1,1,0,1,0,3,2,13,3,3,18,0,H. Hale,1:79
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,2,GALATASARAY MCT TECHNIC,GSM,102,E. Mc Collum,Errick,Mc Collum,3,0,1.0,1,,,27:52,3,13,23,2,8,25,1,5,20,3,4,75,3,2,5,1,1,0,0,0,4,3,11,5,3,-9,2,E. Mc Collum,2:102
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,2,GALATASARAY MCT TECHNIC,GSM,101,T. Görener,Tibet Deniz,Görener,5,1,,0,,,10:39,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,T. Görener,2:101
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,2,GALATASARAY MCT TECHNIC,GSM,109,W. Cummings,William,Cummings,7,1,,1,,,28:16,4,9,44,0,2,0,4,7,57,2,2,100,2,2,4,7,2,0,0,1,4,3,10,0,4,5,8,W. Cummings,2:109
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,2,GALATASARAY MCT TECHNIC,GSM,71,C. Korkmaz,Can,Korkmaz,8,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C. Korkmaz,2:71
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,2,GALATASARAY MCT TECHNIC,GSM,107,R. Meeks,Robinson Jr,Meeks,9,0,,0,,,14:07,1,3,33,1,2,50,0,1,0,2,2,100,1,2,3,0,0,1,0,0,0,1,5,0,0,-4,0,R. Meeks,2:107
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,2,GALATASARAY MCT TECHNIC,GSM,70,R. Öncel,Ridvan,Öncel,10,0,,0,,,12:39,0,4,0,0,1,0,0,3,0,0,0,0,1,0,1,2,3,0,0,1,3,1,0,0,0,-11,0,R. Öncel,2:70
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,2,GALATASARAY MCT TECHNIC,GSM,103,J. Palmer Jr,James Alfred,Palmer Jr,12,1,,1,,,26:49,10,15,66,4,8,50,6,7,85,3,4,75,1,1,2,1,2,0,0,0,4,4,27,3,6,-3,8,J. Palmer Jr,2:103
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,2,GALATASARAY MCT TECHNIC,GSM,108,C. Bishop,Christian Angelo ,Bishop,13,1,,0,,,13:35,3,3,100,0,0,0,3,3,100,1,1,100,2,2,4,0,0,1,0,0,2,1,7,3,0,-4,6,C. Bishop,2:108
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,2,GALATASARAY MCT TECHNIC,GSM,38,A. Tuncer,Ahmet Bugrahan,Tuncer,19,0,,0,,,6:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-3,0,A. Tuncer,2:38
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,2,GALATASARAY MCT TECHNIC,GSM,105,F. Gillespie Ii,Frederick Maurice ,Gillespie Ii,33,0,,0,,,4:32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-4,0,F. Gillespie Ii,2:105
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,2,GALATASARAY MCT TECHNIC,GSM,104,F. White Jr,Fabian Christopher,White Jr,35,1,,1,,,34:11,7,13,53,2,5,40,5,8,62,2,2,100,7,2,9,1,0,2,0,1,3,2,18,2,2,-2,8,F. White Jr,2:104
week01,2714807,BAHÇESEHIR KOLEJI vs GALATASARAY MCT TECHNIC,2,GALATASARAY MCT TECHNIC,GSM,99,M. Yasar,Muhsin,Yasar,77,0,,1,,,21:20,3,5,60,0,0,0,3,5,60,2,3,66,1,0,1,2,1,3,1,1,3,4,8,2,0,-1,6,M. Yasar,2:99
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,1,BEŞİKTAŞ GAİN,BJK,70,J. Mathews,Jonah Kenneth,Mathews,0,1,,1,,,28:12,4,14,28,2,7,28,2,7,28,0,0,0,2,1,3,1,4,2,0,1,3,3,10,5,2,-4,2,J. Mathews,1:70
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,1,BEŞİKTAŞ GAİN,BJK,71,D. Dotson,Devon Durrell,Dotson,1,1,,0,,,20:14,3,9,33,2,6,33,1,3,33,0,0,0,3,0,3,6,0,0,0,0,3,2,8,0,0,-9,2,D. Dotson,1:71
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,1,BEŞİKTAŞ GAİN,BJK,72,I. Kamagate,Ismael Sindou,Kamagate,4,0,,0,,,11:35,0,2,0,0,0,0,0,2,0,0,0,0,1,3,4,0,3,1,0,0,1,0,0,0,0,3,0,I. Kamagate,1:72
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,1,BEŞİKTAŞ GAİN,BJK,75,B. Ugurlu,Berk Ibrahim,Ugurlu,6,0,,1,,,19:46,3,8,37,0,1,0,3,7,42,0,0,0,4,0,4,4,0,1,0,3,2,2,6,0,2,14,4,B. Ugurlu,1:75
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,1,BEŞİKTAŞ GAİN,BJK,74,Y. Arslan,Yigit,Arslan,7,1,1.0,0,,,20:36,4,7,57,3,6,50,1,1,100,0,0,0,3,0,3,0,0,0,0,0,4,0,11,3,3,-4,2,Y. Arslan,1:74
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,1,BEŞİKTAŞ GAİN,BJK,66,B. Lemar,Brynton Jevon,Lemar,11,0,,0,,,11:48,3,5,60,1,3,33,2,2,100,0,2,0,1,0,1,1,1,1,0,0,0,1,7,2,3,9,4,B. Lemar,1:66
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,1,BEŞİKTAŞ GAİN,BJK,76,C. Kus,Canberk,Kus,12,0,,0,,,8:17,3,3,100,2,2,100,1,1,100,0,0,0,0,1,1,1,0,0,0,0,4,0,8,0,2,6,2,C. Kus,1:76
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,1,BEŞİKTAŞ GAİN,BJK,3,Y. Çoban,Yigit,Çoban,15,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y. Çoban,1:3
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,1,BEŞİKTAŞ GAİN,BJK,1,E. Adigüzel,Emir,Adigüzel,19,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E. Adigüzel,1:1
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,1,BEŞİKTAŞ GAİN,BJK,67,A. Brown,Anthony Lejohn,Brown,21,0,,1,,,19:24,5,9,55,2,5,40,3,4,75,2,2,100,1,0,1,0,0,1,0,1,2,1,14,0,2,9,2,A. Brown,1:67
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,1,BEŞİKTAŞ GAİN,BJK,68,V. Brown,Vittorio,Brown,33,1,,1,,,31:43,2,8,25,0,3,0,2,5,40,0,0,0,2,0,2,4,1,0,1,2,4,0,4,0,0,-1,4,V. Brown,1:68
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,1,BEŞİKTAŞ GAİN,BJK,62,A. Zizic,Ante Toni,Zizic,41,1,,1,,,28:25,3,5,60,0,0,0,3,5,60,3,6,50,5,5,10,1,2,1,0,1,2,7,9,0,0,2,6,A. Zizic,1:62
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,2,TÜRK TELEKOM,TTK,80,M. Devoe,Michael Jaden,Devoe,0,0,,0,,,4:31,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-3,0,M. Devoe,2:80
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,2,TÜRK TELEKOM,TTK,75,K. Allman,Kyle Lindsay,Allman,1,0,,1,,,27:52,6,13,46,2,4,50,4,9,44,4,5,80,6,0,6,2,3,0,2,0,0,6,18,0,3,-5,8,K. Allman,2:75
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,2,TÜRK TELEKOM,TTK,7,B. Durmaz,Berkan,Durmaz,3,1,,0,,,16:10,2,4,50,0,1,0,2,3,66,0,1,0,3,2,5,0,0,0,0,1,2,1,4,2,0,-10,2,B. Durmaz,2:7
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,2,TÜRK TELEKOM,TTK,6,E. Kosut,Emircan,Kosut,5,0,,0,,,5:33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,-2,0,E. Kosut,2:6
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,2,TÜRK TELEKOM,TTK,3,A. Kahraman,Ata,Kahraman,6,0,,0,,,4:48,1,3,33,0,1,0,1,2,50,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,-7,2,A. Kahraman,2:3
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,2,TÜRK TELEKOM,TTK,74,J. Usher,Jordan Emanuel ,Usher,8,1,,0,,,19:31,3,6,50,0,2,0,3,4,75,2,2,100,2,0,2,0,1,1,0,0,0,2,8,2,2,-6,6,J. Usher,2:74
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,2,TÜRK TELEKOM,TTK,77,J. Smith,Jaleen Devon,Smith,9,1,,1,,,31:03,2,8,25,1,4,25,1,4,25,0,0,0,1,0,1,5,3,1,0,0,3,0,5,0,2,-2,2,J. Smith,2:77
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,2,TÜRK TELEKOM,TTK,76,M. Simonovic,Marko,Simonovic,11,0,,1,,,22:52,4,8,50,0,2,0,4,6,66,4,4,100,1,3,4,0,1,1,1,0,1,2,12,4,2,5,8,M. Simonovic,2:76
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,2,TÜRK TELEKOM,TTK,71,A. Biçer,Atakan Murat,Biçer,15,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A. Biçer,2:71
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,2,TÜRK TELEKOM,TTK,5,D. Özdemiroglu,Dogus,Özdemiroglu,18,1,1.0,1,,,31:40,0,10,0,0,5,0,0,5,0,3,4,75,8,2,10,2,5,2,1,0,4,5,3,0,2,9,0,D. Özdemiroglu,2:5
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,2,TÜRK TELEKOM,TTK,8,Y. Gültekin,Yavuz,Gültekin,19,0,,0,,,9:59,2,2,100,0,0,0,2,2,100,0,0,0,1,1,2,1,0,0,0,0,0,1,4,0,2,-9,4,Y. Gültekin,2:8
week01,2715206,BESIKTAS GAIN vs TÜRK TELEKOM,2,TÜRK TELEKOM,TTK,78,K. Bankston,Kristeon Lamar,Bankston,30,1,,1,,,26:01,4,5,80,0,1,0,4,4,100,8,9,88,3,4,7,2,0,1,3,0,4,8,16,4,2,5,8,K. Bankston,2:78
week01,2715207,MANISA BASKET vs MERSIN SPOR,1,MANISA BASKET,MNS,31,J. Scrubb,Jayden Amari,Scrubb,1,1,,0,,,17:37,1,5,20,0,3,0,1,2,50,0,0,0,1,1,2,2,1,2,0,0,3,2,2,0,0,-22,2,J. Scrubb,1:31
week01,2715207,MANISA BASKET vs MERSIN SPOR,1,MANISA BASKET,MNS,30,D. Smith,Dayshon Hassan,Smith,2,0,1.0,1,,,27:60,1,5,20,0,3,0,1,2,50,9,9,100,2,0,2,4,3,2,0,0,1,4,11,0,5,-14,2,D. Smith,1:30
week01,2715207,MANISA BASKET vs MERSIN SPOR,1,MANISA BASKET,MNS,22,B. Eryurtlu,Batu,Eryurtlu,6,0,,1,,,5:33,0,1,0,0,1,0,0,0,0,1,2,50,1,0,1,0,0,0,0,0,0,1,1,0,0,-2,0,B. Eryurtlu,1:22
week01,2715207,MANISA BASKET vs MERSIN SPOR,1,MANISA BASKET,MNS,23,Y. Onan,Yigit,Onan,7,0,,0,,,27:16,4,10,40,1,2,50,3,8,37,1,2,50,5,1,6,0,1,1,0,1,4,3,10,2,2,-6,6,Y. Onan,1:23
week01,2715207,MANISA BASKET vs MERSIN SPOR,1,MANISA BASKET,MNS,32,J. Mintz,Judah Jah Leone,Mintz,10,1,,0,,,24:01,3,12,25,1,3,33,2,9,22,2,5,40,0,0,0,1,2,0,0,1,2,4,9,0,0,-11,2,J. Mintz,1:32
week01,2715207,MANISA BASKET vs MERSIN SPOR,1,MANISA BASKET,MNS,21,B. Çal,Bugra,Çal,11,1,,0,,,11:13,2,5,40,0,2,0,2,3,66,0,0,0,0,0,0,0,1,0,2,0,1,0,4,0,2,-10,4,B. Çal,1:21
week01,2715207,MANISA BASKET vs MERSIN SPOR,1,MANISA BASKET,MNS,26,M. Yerkazanoglu,Mustafa Faruk,Yerkazanoglu,12,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M. Yerkazanoglu,1:26
week01,2715207,MANISA BASKET vs MERSIN SPOR,1,MANISA BASKET,MNS,33,K. Zemaitis,Kristupas,Zemaitis,13,1,,1,,,26:25,2,3,66,0,1,0,2,2,100,0,0,0,3,0,3,2,1,0,0,0,0,2,4,0,0,-15,2,K. Zemaitis,1:33
week01,2715207,MANISA BASKET vs MERSIN SPOR,1,MANISA BASKET,MNS,28,E. Mobley,Eric Isaiah,Mobley,15,1,,0,,,22:46,4,8,50,0,2,0,4,6,66,2,2,100,2,3,5,1,0,2,0,0,2,1,10,4,0,-12,8,E. Mobley,1:28
week01,2715207,MANISA BASKET vs MERSIN SPOR,1,MANISA BASKET,MNS,15,A. Çamoglu,Altan,Çamoglu,21,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A. Çamoglu,1:15
week01,2715207,MANISA BASKET vs MERSIN SPOR,1,MANISA BASKET,MNS,27,J. Johnson,Jayce Ryback,Johnson,34,0,,1,,,17:03,2,7,28,0,0,0,2,7,28,2,4,50,4,4,8,0,1,0,0,1,1,3,6,5,0,-9,4,J. Johnson,1:27
week01,2715207,MANISA BASKET vs MERSIN SPOR,1,MANISA BASKET,MNS,29,J. Cardoso Pereira,Joao Marcello,Cardoso Pereira,45,0,,1,,,20:06,5,10,50,0,2,0,5,8,62,1,2,50,3,2,5,1,1,1,5,0,2,1,11,4,7,6,10,J. Cardoso Pereira,1:29
week01,2715207,MANISA BASKET vs MERSIN SPOR,2,MERSİN SPOR,MSK,55,A. Olaseni,Abodunrin Gabriel,Olaseni,0,0,,1,,,20:24,2,7,28,0,0,0,2,7,28,0,2,0,4,2,6,1,1,2,1,3,2,2,4,2,0,3,2,A. Olaseni,2:55
week01,2715207,MANISA BASKET vs MERSIN SPOR,2,MERSİN SPOR,MSK,5,J. Cobbs,Justin,Cobbs,1,0,,0,,,17:14,1,6,16,0,2,0,1,4,25,2,2,100,2,0,2,3,1,2,0,1,1,1,4,0,0,11,2,J. Cobbs,2:5
week01,2715207,MANISA BASKET vs MERSIN SPOR,2,MERSİN SPOR,MSK,3,K. Özmizrak,Kartal,Özmizrak,3,0,,0,,,12:40,2,4,50,2,4,50,0,0,0,2,2,100,1,0,1,2,0,0,0,0,3,1,8,0,0,4,0,K. Özmizrak,2:3
week01,2715207,MANISA BASKET vs MERSIN SPOR,2,MERSİN SPOR,MSK,10,R. March Jr,Ronald Eugene,March Jr,4,0,,1,,,20:24,6,7,85,4,5,80,2,2,100,0,0,0,4,0,4,0,1,1,1,0,1,0,16,0,2,11,4,R. March Jr,2:10
week01,2715207,MANISA BASKET vs MERSIN SPOR,2,MERSİN SPOR,MSK,8,L. Apaydin,Leon Harun,Apaydin,5,0,,1,,,3:28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,L. Apaydin,2:8
week01,2715207,MANISA BASKET vs MERSIN SPOR,2,MERSİN SPOR,MSK,56,A. Cowan,Anthony Dewayne,Cowan,7,1,,1,,,25:35,4,7,57,2,4,50,2,3,66,4,5,80,2,0,2,7,2,0,0,0,2,5,14,2,2,9,4,A. Cowan,2:56
week01,2715207,MANISA BASKET vs MERSIN SPOR,2,MERSİN SPOR,MSK,1,H. Sayili,Hakan,Sayili,8,0,,1,,,11:40,1,3,33,0,1,0,1,2,50,0,0,0,2,2,4,1,1,0,0,1,1,1,2,2,0,8,2,H. Sayili,2:1
week01,2715207,MANISA BASKET vs MERSIN SPOR,2,MERSİN SPOR,MSK,6,F. Cruz Saldivar,Francisco Javier,Cruz Saldivar,9,1,1.0,0,,,23:35,6,11,54,3,7,42,3,4,75,0,0,0,4,1,5,5,3,0,0,0,3,1,15,0,2,12,6,F. Cruz Saldivar,2:6
week01,2715207,MANISA BASKET vs MERSIN SPOR,2,MERSİN SPOR,MSK,4,E. Tirpanci,Efe Ergi,Tirpanci,10,1,,0,,,17:15,2,4,50,1,3,33,1,1,100,0,0,0,1,1,2,0,1,0,0,0,1,0,5,0,2,9,2,E. Tirpanci,2:4
week01,2715207,MANISA BASKET vs MERSIN SPOR,2,MERSİN SPOR,MSK,2,M. Kiliçli,Mükremin Deniz,Kiliçli,13,0,,0,,,2:07,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,1,0,M. Kiliçli,2:2
week01,2715207,MANISA BASKET vs MERSIN SPOR,2,MERSİN SPOR,MSK,9,J. White,Jackson Thomas,White,14,1,,0,,,25:34,4,5,80,0,0,0,4,5,80,0,0,0,4,2,6,1,0,4,1,1,2,2,8,0,0,17,8,J. White,2:9
week01,2715207,MANISA BASKET vs MERSIN SPOR,2,MERSİN SPOR,MSK,7,B. Bentil,Benjamin,Bentil,50,1,,0,,,20:04,3,7,42,1,2,50,2,5,40,4,4,100,3,0,3,1,3,0,0,0,4,3,11,0,2,11,4,B. Bentil,2:7
